archetype,scenario,seed,year,faithPower,hasFaith,organizedFaiths,distinctFaiths
diplomat,kingdom,42,58,0,0,8,16
diplomat,kingdom,42,59,0,0,8,16
diplomat,kingdom,42,60,0,0,8,16
diplomat,kingdom,42,61,0,0,8,16
diplomat,kingdom,42,62,0,0,8,16
diplomat,kingdom,42,63,0,0,8,16
diplomat,kingdom,42,64,0,0,8,16
diplomat,kingdom,42,65,0,0,8,16
diplomat,kingdom,42,66,0,0,8,16
diplomat,kingdom,42,67,0,0,8,16
diplomat,kingdom,42,68,0,0,8,16
diplomat,kingdom,42,69,0,0,8,16
diplomat,kingdom,42,70,0,0,8,16
diplomat,kingdom,42,71,0,0,8,16
diplomat,kingdom,42,72,0,0,8,16
diplomat,kingdom,42,73,0,0,8,16
diplomat,kingdom,42,74,0,0,8,16
diplomat,kingdom,42,75,0,0,8,16
diplomat,kingdom,42,76,0,0,8,16
diplomat,kingdom,42,77,0,0,8,16
diplomat,kingdom,42,78,0,0,8,16
diplomat,kingdom,42,79,0,0,8,16
diplomat,kingdom,42,80,0,0,8,16
diplomat,kingdom,42,81,0,0,8,16
diplomat,kingdom,42,82,0,0,8,16
diplomat,kingdom,42,83,0,0,8,16
diplomat,kingdom,42,84,0,0,8,16
diplomat,kingdom,42,85,0,0,8,16
diplomat,kingdom,42,86,0,0,8,16
diplomat,kingdom,42,87,0,0,8,16
diplomat,kingdom,42,88,0,0,8,16
diplomat,kingdom,42,89,0,0,8,16
diplomat,kingdom,42,90,0,0,8,16
diplomat,kingdom,42,91,0,0,8,16
diplomat,kingdom,42,92,0,0,8,16
diplomat,kingdom,42,93,0,0,8,16
diplomat,kingdom,42,94,0,0,8,16
diplomat,kingdom,42,95,0,0,8,16
diplomat,kingdom,42,96,0,0,8,16
diplomat,kingdom,42,97,0,0,8,16
diplomat,kingdom,42,98,0,0,8,16
diplomat,kingdom,42,99,0,0,8,16
diplomat,kingdom,42,100,0,0,8,16
spymaster,kingdom,7,1,0,0,2,16
spymaster,kingdom,7,2,0,0,2,16
spymaster,kingdom,7,3,0,0,3,16
spymaster,kingdom,7,4,0,0,3,16
spymaster,kingdom,7,5,0,0,3,16
spymaster,kingdom,7,6,0,0,3,16
spymaster,kingdom,7,7,0,0,4,16
spymaster,kingdom,7,8,0,0,5,16
spymaster,kingdom,7,9,0,0,5,16
spymaster,kingdom,7,10,0,0,5,16
spymaster,kingdom,7,11,0,0,5,16
spymaster,kingdom,7,12,0,0,6,16
spymaster,kingdom,7,13,0,0,6,16
spymaster,kingdom,7,14,0,0,6,16
spymaster,kingdom,7,15,0,0,6,16
spymaster,kingdom,7,16,0,0,6,16
spymaster,kingdom,7,17,0,0,6,16
spymaster,kingdom,7,18,0,0,7,16
spymaster,kingdom,7,19,0,0,7,16
spymaster,kingdom,7,20,0,0,7,16
spymaster,kingdom,7,21,0,0,7,16
spymaster,kingdom,7,22,0,0,7,16
spymaster,kingdom,7,23,0,0,7,16
spymaster,kingdom,7,24,0,0,7,16
spymaster,kingdom,7,25,0,0,7,16
spymaster,kingdom,7,26,0,0,7,16
spymaster,kingdom,7,27,0,0,7,16
spymaster,kingdom,7,28,0,0,7,16
spymaster,kingdom,7,29,0,0,7,16
spymaster,kingdom,7,30,0,0,7,16
spymaster,kingdom,7,31,0,0,7,16
spymaster,kingdom,7,32,0,0,7,16
spymaster,kingdom,7,33,0,0,7,16
spymaster,kingdom,7,34,0,0,7,16
spymaster,kingdom,7,35,0,0,7,16
spymaster,kingdom,7,36,0,0,7,16
spymaster,kingdom,7,37,0,0,7,16
spymaster,kingdom,7,38,0,0,7,16
spymaster,kingdom,7,39,0,0,7,16
spymaster,kingdom,7,40,0,0,7,16
spymaster,kingdom,7,41,0,0,7,16
spymaster,kingdom,7,42,0,0,7,16
spymaster,kingdom,7,43,0,0,7,16
spymaster,kingdom,7,44,0,0,7,16
spymaster,kingdom,7,45,0,0,7,16
spymaster,kingdom,7,46,0,0,7,16
spymaster,kingdom,7,47,0,0,7,16
spymaster,kingdom,7,48,0,0,7,16
spymaster,kingdom,7,49,0,0,7,16
spymaster,kingdom,7,50,0,0,7,16
spymaster,kingdom,7,51,0,0,7,16
spymaster,kingdom,7,52,0,0,8,16
spymaster,kingdom,7,53,0,0,8,16
spymaster,kingdom,7,54,0,0,8,16
spymaster,kingdom,7,55,0,0,8,16
spymaster,kingdom,7,56,0,0,8,16
spymaster,kingdom,7,57,0,0,8,16
spymaster,kingdom,7,58,0,0,8,16
spymaster,kingdom,7,59,0,0,8,16
spymaster,kingdom,7,60,0,0,8,16
spymaster,kingdom,7,61,0,0,8,16
spymaster,kingdom,7,62,0,0,8,16
spymaster,kingdom,7,63,0,0,8,16
spymaster,kingdom,7,64,0,0,8,16
spymaster,kingdom,7,65,0,0,8,16
spymaster,kingdom,7,66,0,0,8,16
spymaster,kingdom,7,67,0,0,8,16
spymaster,kingdom,7,68,0,0,8,16
spymaster,kingdom,7,69,0,0,8,16
spymaster,kingdom,7,70,0,0,8,16
spymaster,kingdom,7,71,0,0,8,16
spymaster,kingdom,7,72,0,0,8,16
spymaster,kingdom,7,73,0,0,8,16
spymaster,kingdom,7,74,0,0,8,16
spymaster,kingdom,7,75,0,0,8,16
spymaster,kingdom,7,76,0,0,8,16
spymaster,kingdom,7,77,0,0,8,16
spymaster,kingdom,7,78,0,0,8,16
spymaster,kingdom,7,79,0,0,8,16
spymaster,kingdom,7,80,0,0,8,16
spymaster,kingdom,7,81,0,0,8,16
spymaster,kingdom,7,82,0,0,8,16
spymaster,kingdom,7,83,0,0,8,16
spymaster,kingdom,7,84,0,0,8,16
spymaster,kingdom,7,85,0,0,8,16
spymaster,kingdom,7,86,0,0,8,16
spymaster,kingdom,7,87,0,0,8,16
spymaster,kingdom,7,88,0,0,8,16
spymaster,kingdom,7,89,0,0,8,16
spymaster,kingdom,7,90,0,0,8,16
spymaster,kingdom,7,91,0,0,8,16
spymaster,kingdom,7,92,0,0,8,16
spymaster,kingdom,7,93,0,0,8,16
spymaster,kingdom,7,94,0,0,8,16
spymaster,kingdom,7,95,0,0,8,16
spymaster,kingdom,7,96,0,0,8,16
spymaster,kingdom,7,97,0,0,9,16
spymaster,kingdom,7,98,0,0,9,16
spymaster,kingdom,7,99,0,0,9,16
spymaster,kingdom,7,100,0,0,9,16
spymaster,kingdom,19,1,0,0,2,17
spymaster,kingdom,19,2,0,0,3,17
spymaster,kingdom,19,3,0,0,3,17
spymaster,kingdom,19,4,0,0,3,17
spymaster,kingdom,19,5,0,0,4,17
spymaster,kingdom,19,6,0,0,5,17
spymaster,kingdom,19,7,0,0,6,17
spymaster,kingdom,19,8,0,0,6,17
spymaster,kingdom,19,9,0,0,6,17
spymaster,kingdom,19,10,0,0,6,17
spymaster,kingdom,19,11,0,0,6,17
spymaster,kingdom,19,12,0,0,6,17
spymaster,kingdom,19,13,0,0,6,17
spymaster,kingdom,19,14,0,0,6,17
spymaster,kingdom,19,15,0,0,6,17
spymaster,kingdom,19,16,0,0,6,17
spymaster,kingdom,19,17,0,0,6,17
spymaster,kingdom,19,18,0,0,6,17
spymaster,kingdom,19,19,0,0,6,17
spymaster,kingdom,19,20,0,0,6,17
spymaster,kingdom,19,21,0,0,6,17
spymaster,kingdom,19,22,0,0,6,17
spymaster,kingdom,19,23,0,0,7,17
spymaster,kingdom,19,24,0,0,7,17
spymaster,kingdom,19,25,0,0,7,17
spymaster,kingdom,19,26,0,0,7,17
spymaster,kingdom,19,27,0,0,7,17
spymaster,kingdom,19,28,0,0,7,17
spymaster,kingdom,19,29,0,0,8,17
spymaster,kingdom,19,30,0,0,8,17
spymaster,kingdom,19,31,0,0,8,17
spymaster,kingdom,19,32,0,0,8,17
spymaster,kingdom,19,33,0,0,8,17
spymaster,kingdom,19,34,0,0,8,17
spymaster,kingdom,19,35,0,0,8,17
spymaster,kingdom,19,36,0,0,8,17
spymaster,kingdom,19,37,0,0,8,17
spymaster,kingdom,19,38,0,0,8,17
spymaster,kingdom,19,39,0,0,8,17
spymaster,kingdom,19,40,0,0,8,17
spymaster,kingdom,19,41,0,0,8,17
spymaster,kingdom,19,42,0,0,8,17
spymaster,kingdom,19,43,0,0,8,17
spymaster,kingdom,19,44,0,0,8,17
spymaster,kingdom,19,45,0,0,8,17
spymaster,kingdom,19,46,0,0,8,17
spymaster,kingdom,19,47,0,0,8,17
spymaster,kingdom,19,48,0,0,8,17
spymaster,kingdom,19,49,0,0,8,17
spymaster,kingdom,19,50,0,0,8,17
spymaster,kingdom,19,51,0,0,8,17
spymaster,kingdom,19,52,0,0,8,17
spymaster,kingdom,19,53,0,0,8,17
spymaster,kingdom,19,54,0,0,8,17
spymaster,kingdom,19,55,0,0,8,17
spymaster,kingdom,19,56,0,0,8,17
spymaster,kingdom,19,57,0,0,8,17
spymaster,kingdom,19,58,0,0,8,17
spymaster,kingdom,19,59,0,0,8,17
spymaster,kingdom,19,60,0,0,8,17
spymaster,kingdom,19,61,0,0,8,17
spymaster,kingdom,19,62,0,0,8,17
spymaster,kingdom,19,63,0,0,8,17
spymaster,kingdom,19,64,0,0,8,17
spymaster,kingdom,19,65,0,0,8,17
spymaster,kingdom,19,66,0,0,8,17
spymaster,kingdom,19,67,0,0,8,17
spymaster,kingdom,19,68,0,0,8,17
spymaster,kingdom,19,69,0,0,8,17
spymaster,kingdom,19,70,0,0,8,17
spymaster,kingdom,19,71,0,0,9,17
spymaster,kingdom,19,72,0,0,9,17
spymaster,kingdom,19,73,0,0,9,17
spymaster,kingdom,19,74,0,0,9,17
spymaster,kingdom,19,75,0,0,9,17
spymaster,kingdom,19,76,0,0,9,17
spymaster,kingdom,19,77,0,0,9,17
spymaster,kingdom,19,78,0,0,9,17
spymaster,kingdom,19,79,0,0,9,17
spymaster,kingdom,19,80,0,0,9,17
spymaster,kingdom,19,81,0,0,9,17
spymaster,kingdom,19,82,0,0,9,17
spymaster,kingdom,19,83,0,0,9,17
spymaster,kingdom,19,84,0,0,9,17
spymaster,kingdom,19,85,0,0,9,17
spymaster,kingdom,19,86,0,0,9,17
spymaster,kingdom,19,87,0,0,9,17
spymaster,kingdom,19,88,0,0,9,17
spymaster,kingdom,19,89,0,0,9,17
spymaster,kingdom,19,90,0,0,9,17
spymaster,kingdom,19,91,0,0,9,17
spymaster,kingdom,19,92,0,0,9,17
spymaster,kingdom,19,93,0,0,9,17
spymaster,kingdom,19,94,0,0,9,17
spymaster,kingdom,19,95,0,0,9,17
spymaster,kingdom,19,96,0,0,9,17
spymaster,kingdom,19,97,0,0,9,17
spymaster,kingdom,19,98,0,0,9,17
spymaster,kingdom,19,99,0,0,9,17
spymaster,kingdom,19,100,0,0,9,17
spymaster,kingdom,42,1,0,0,2,17
spymaster,kingdom,42,2,0,0,3,17
spymaster,kingdom,42,3,0,0,3,17
spymaster,kingdom,42,4,0,0,3,17
spymaster,kingdom,42,5,0,0,4,17
spymaster,kingdom,42,6,0,0,4,17
spymaster,kingdom,42,7,0,0,4,17
spymaster,kingdom,42,8,0,0,4,17
spymaster,kingdom,42,9,0,0,4,17
spymaster,kingdom,42,10,0,0,4,17
spymaster,kingdom,42,11,0,0,4,17
spymaster,kingdom,42,12,0,0,4,17
spymaster,kingdom,42,13,0,0,4,17
spymaster,kingdom,42,14,0,0,5,17
spymaster,kingdom,42,15,0,0,6,17
spymaster,kingdom,42,16,0,0,6,17
spymaster,kingdom,42,17,0,0,6,17
spymaster,kingdom,42,18,0,0,6,17
spymaster,kingdom,42,19,0,0,6,17
spymaster,kingdom,42,20,0,0,6,17
spymaster,kingdom,42,21,0,0,6,17
spymaster,kingdom,42,22,0,0,6,17
spymaster,kingdom,42,23,0,0,6,17
spymaster,kingdom,42,24,0,0,7,17
spymaster,kingdom,42,25,0,0,7,17
spymaster,kingdom,42,26,0,0,7,17
spymaster,kingdom,42,27,0,0,7,17
spymaster,kingdom,42,28,0,0,7,17
spymaster,kingdom,42,29,0,0,7,17
spymaster,kingdom,42,30,0,0,7,17
spymaster,kingdom,42,31,0,0,7,17
spymaster,kingdom,42,32,0,0,7,17
spymaster,kingdom,42,33,0,0,7,17
spymaster,kingdom,42,34,0,0,7,17
spymaster,kingdom,42,35,0,0,8,17
spymaster,kingdom,42,36,0,0,8,17
spymaster,kingdom,42,37,0,0,8,17
spymaster,kingdom,42,38,0,0,8,17
spymaster,kingdom,42,39,0,0,8,17
spymaster,kingdom,42,40,0,0,8,17
spymaster,kingdom,42,41,0,0,8,17
spymaster,kingdom,42,42,0,0,8,17
spymaster,kingdom,42,43,0,0,8,17
spymaster,kingdom,42,44,0,0,8,17
spymaster,kingdom,42,45,0,0,8,16
spymaster,kingdom,42,46,0,0,8,16
spymaster,kingdom,42,47,0,0,8,16
spymaster,kingdom,42,48,0,0,8,16
spymaster,kingdom,42,49,0,0,8,16
spymaster,kingdom,42,50,0,0,8,16
spymaster,kingdom,42,51,0,0,8,16
spymaster,kingdom,42,52,0,0,8,16
spymaster,kingdom,42,53,0,0,8,16
spymaster,kingdom,42,54,0,0,8,16
spymaster,kingdom,42,55,0,0,8,16
spymaster,kingdom,42,56,0,0,8,16
spymaster,kingdom,42,57,0,0,8,16
spymaster,kingdom,42,58,0,0,8,16
spymaster,kingdom,42,59,0,0,8,16
spymaster,kingdom,42,60,0,0,8,16
spymaster,kingdom,42,61,0,0,8,16
spymaster,kingdom,42,62,0,0,8,16
spymaster,kingdom,42,63,0,0,8,16
spymaster,kingdom,42,64,0,0,8,16
spymaster,kingdom,42,65,0,0,8,16
spymaster,kingdom,42,66,0,0,8,16
spymaster,kingdom,42,67,0,0,8,16
spymaster,kingdom,42,68,0,0,8,16
spymaster,kingdom,42,69,0,0,8,16
spymaster,kingdom,42,70,0,0,8,16
spymaster,kingdom,42,71,0,0,8,16
spymaster,kingdom,42,72,0,0,8,16
spymaster,kingdom,42,73,0,0,8,16
spymaster,kingdom,42,74,0,0,8,16
spymaster,kingdom,42,75,0,0,8,16
spymaster,kingdom,42,76,0,0,8,16
spymaster,kingdom,42,77,0,0,8,16
spymaster,kingdom,42,78,0,0,8,16
spymaster,kingdom,42,79,0,0,8,16
spymaster,kingdom,42,80,0,0,8,16
spymaster,kingdom,42,81,0,0,8,16
spymaster,kingdom,42,82,0,0,8,16
spymaster,kingdom,42,83,0,0,8,16
spymaster,kingdom,42,84,0,0,8,16
spymaster,kingdom,42,85,0,0,8,16
spymaster,kingdom,42,86,0,0,8,16
spymaster,kingdom,42,87,0,0,8,16
spymaster,kingdom,42,88,0,0,8,16
spymaster,kingdom,42,89,0,0,8,16
spymaster,kingdom,42,90,0,0,8,16
spymaster,kingdom,42,91,0,0,8,16
spymaster,kingdom,42,92,0,0,8,16
spymaster,kingdom,42,93,0,0,8,16
spymaster,kingdom,42,94,0,0,8,16
spymaster,kingdom,42,95,0,0,8,16
spymaster,kingdom,42,96,0,0,8,16
spymaster,kingdom,42,97,0,0,8,16
spymaster,kingdom,42,98,0,0,8,16
spymaster,kingdom,42,99,0,0,8,16
spymaster,kingdom,42,100,0,0,8,16
thalassocrat,kingdom,7,1,0,0,2,16
thalassocrat,kingdom,7,2,0,0,2,16
thalassocrat,kingdom,7,3,0,0,3,16
thalassocrat,kingdom,7,4,0,0,3,16
thalassocrat,kingdom,7,5,0,0,3,16
thalassocrat,kingdom,7,6,0,0,3,16
thalassocrat,kingdom,7,7,0,0,4,16
thalassocrat,kingdom,7,8,0,0,5,16
thalassocrat,kingdom,7,9,0,0,5,16
thalassocrat,kingdom,7,10,0,0,5,16
thalassocrat,kingdom,7,11,0,0,5,16
thalassocrat,kingdom,7,12,0,0,6,16
thalassocrat,kingdom,7,13,0,0,6,16
thalassocrat,kingdom,7,14,0,0,6,16
thalassocrat,kingdom,7,15,0,0,6,16
thalassocrat,kingdom,7,16,0,0,6,16
thalassocrat,kingdom,7,17,0,0,6,16
thalassocrat,kingdom,7,18,0,0,7,16
thalassocrat,kingdom,7,19,0,0,7,16
thalassocrat,kingdom,7,20,0,0,7,16
thalassocrat,kingdom,7,21,0,0,7,16
thalassocrat,kingdom,7,22,0,0,7,16
thalassocrat,kingdom,7,23,0,0,7,16
thalassocrat,kingdom,7,24,0,0,7,16
thalassocrat,kingdom,7,25,0,0,7,16
thalassocrat,kingdom,7,26,0,0,7,16
thalassocrat,kingdom,7,27,0,0,7,16
thalassocrat,kingdom,7,28,0,0,7,16
thalassocrat,kingdom,7,29,0,0,7,16
thalassocrat,kingdom,7,30,0,0,7,16
thalassocrat,kingdom,7,31,0,0,7,16
thalassocrat,kingdom,7,32,0,0,7,16
thalassocrat,kingdom,7,33,0,0,7,16
thalassocrat,kingdom,7,34,0,0,7,16
thalassocrat,kingdom,7,35,0,0,7,16
thalassocrat,kingdom,7,36,0,0,7,16
thalassocrat,kingdom,7,37,0,0,7,16
thalassocrat,kingdom,7,38,0,0,7,16
thalassocrat,kingdom,7,39,0,0,7,16
thalassocrat,kingdom,7,40,0,0,7,16
thalassocrat,kingdom,7,41,0,0,7,16
thalassocrat,kingdom,7,42,0,0,7,16
thalassocrat,kingdom,7,43,0,0,7,16
thalassocrat,kingdom,7,44,0,0,7,16
thalassocrat,kingdom,7,45,0,0,7,16
thalassocrat,kingdom,7,46,0,0,7,16
thalassocrat,kingdom,7,47,0,0,7,16
thalassocrat,kingdom,7,48,0,0,7,16
thalassocrat,kingdom,7,49,0,0,7,16
thalassocrat,kingdom,7,50,0,0,7,16
thalassocrat,kingdom,7,51,0,0,7,16
thalassocrat,kingdom,7,52,0,0,8,16
thalassocrat,kingdom,7,53,0,0,8,16
thalassocrat,kingdom,7,54,0,0,8,16
thalassocrat,kingdom,7,55,0,0,8,16
thalassocrat,kingdom,7,56,0,0,8,16
thalassocrat,kingdom,7,57,0,0,8,16
thalassocrat,kingdom,7,58,0,0,8,16
thalassocrat,kingdom,7,59,0,0,8,16
thalassocrat,kingdom,7,60,0,0,8,16
thalassocrat,kingdom,7,61,0,0,8,16
thalassocrat,kingdom,7,62,0,0,8,16
thalassocrat,kingdom,7,63,0,0,8,16
thalassocrat,kingdom,7,64,0,0,8,16
thalassocrat,kingdom,7,65,0,0,8,16
thalassocrat,kingdom,7,66,0,0,8,16
thalassocrat,kingdom,7,67,0,0,8,16
thalassocrat,kingdom,7,68,0,0,8,16
thalassocrat,kingdom,7,69,0,0,8,16
thalassocrat,kingdom,7,70,0,0,8,16
thalassocrat,kingdom,7,71,0,0,8,16
thalassocrat,kingdom,7,72,0,0,8,16
thalassocrat,kingdom,7,73,0,0,8,16
thalassocrat,kingdom,7,74,0,0,8,16
thalassocrat,kingdom,7,75,0,0,8,16
thalassocrat,kingdom,7,76,0,0,8,16
thalassocrat,kingdom,7,77,0,0,8,16
thalassocrat,kingdom,7,78,0,0,8,16
thalassocrat,kingdom,7,79,0,0,8,16
thalassocrat,kingdom,7,80,0,0,8,16
thalassocrat,kingdom,7,81,0,0,8,16
thalassocrat,kingdom,7,82,0,0,8,16
thalassocrat,kingdom,7,83,0,0,8,16
thalassocrat,kingdom,7,84,0,0,8,16
thalassocrat,kingdom,7,85,0,0,8,16
thalassocrat,kingdom,7,86,0,0,8,16
thalassocrat,kingdom,7,87,0,0,8,16
thalassocrat,kingdom,7,88,0,0,8,16
thalassocrat,kingdom,7,89,0,0,8,16
thalassocrat,kingdom,7,90,0,0,8,16
thalassocrat,kingdom,7,91,0,0,8,16
thalassocrat,kingdom,7,92,0,0,8,16
thalassocrat,kingdom,7,93,0,0,8,16
thalassocrat,kingdom,7,94,0,0,8,16
thalassocrat,kingdom,7,95,0,0,8,16
thalassocrat,kingdom,7,96,0,0,8,16
thalassocrat,kingdom,7,97,0,0,9,16
thalassocrat,kingdom,7,98,0,0,9,16
thalassocrat,kingdom,7,99,0,0,9,16
thalassocrat,kingdom,7,100,0,0,9,16
thalassocrat,kingdom,19,1,0,0,2,17
thalassocrat,kingdom,19,2,0,0,3,17
thalassocrat,kingdom,19,3,0,0,3,17
thalassocrat,kingdom,19,4,0,0,3,17
thalassocrat,kingdom,19,5,0,0,4,17
thalassocrat,kingdom,19,6,0,0,5,17
thalassocrat,kingdom,19,7,0,0,6,17
thalassocrat,kingdom,19,8,0,0,6,17
thalassocrat,kingdom,19,9,0,0,6,17
thalassocrat,kingdom,19,10,0,0,6,17
thalassocrat,kingdom,19,11,0,0,6,17
thalassocrat,kingdom,19,12,0,0,6,17
thalassocrat,kingdom,19,13,0,0,6,17
thalassocrat,kingdom,19,14,0,0,6,17
thalassocrat,kingdom,19,15,0,0,6,17
thalassocrat,kingdom,19,16,0,0,6,17
thalassocrat,kingdom,19,17,0,0,6,17
thalassocrat,kingdom,19,18,0,0,6,17
thalassocrat,kingdom,19,19,0,0,6,17
thalassocrat,kingdom,19,20,0,0,6,17
thalassocrat,kingdom,19,21,0,0,6,17
thalassocrat,kingdom,19,22,0,0,6,17
thalassocrat,kingdom,19,23,0,0,7,17
thalassocrat,kingdom,19,24,0,0,7,17
thalassocrat,kingdom,19,25,0,0,7,17
thalassocrat,kingdom,19,26,0,0,7,17
thalassocrat,kingdom,19,27,0,0,7,17
thalassocrat,kingdom,19,28,0,0,7,17
thalassocrat,kingdom,19,29,0,0,8,17
thalassocrat,kingdom,19,30,0,0,8,17
thalassocrat,kingdom,19,31,0,0,8,17
thalassocrat,kingdom,19,32,0,0,8,17
thalassocrat,kingdom,19,33,0,0,8,17
thalassocrat,kingdom,19,34,0,0,8,17
thalassocrat,kingdom,19,35,0,0,8,17
thalassocrat,kingdom,19,36,0,0,8,17
thalassocrat,kingdom,19,37,0,0,8,17
thalassocrat,kingdom,19,38,0,0,8,17
thalassocrat,kingdom,19,39,0,0,8,17
thalassocrat,kingdom,19,40,0,0,8,17
thalassocrat,kingdom,19,41,0,0,8,17
thalassocrat,kingdom,19,42,0,0,8,17
thalassocrat,kingdom,19,43,0,0,8,17
thalassocrat,kingdom,19,44,0,0,8,17
thalassocrat,kingdom,19,45,0,0,8,17
thalassocrat,kingdom,19,46,0,0,8,17
thalassocrat,kingdom,19,47,0,0,8,17
thalassocrat,kingdom,19,48,0,0,8,17
thalassocrat,kingdom,19,49,0,0,8,17
thalassocrat,kingdom,19,50,0,0,8,17
thalassocrat,kingdom,19,51,0,0,8,17
thalassocrat,kingdom,19,52,0,0,8,17
thalassocrat,kingdom,19,53,0,0,8,17
thalassocrat,kingdom,19,54,0,0,8,17
thalassocrat,kingdom,19,55,0,0,8,17
thalassocrat,kingdom,19,56,0,0,8,17
thalassocrat,kingdom,19,57,0,0,8,17
thalassocrat,kingdom,19,58,0,0,8,17
thalassocrat,kingdom,19,59,0,0,8,17
thalassocrat,kingdom,19,60,0,0,8,17
thalassocrat,kingdom,19,61,0,0,8,17
thalassocrat,kingdom,19,62,0,0,8,17
thalassocrat,kingdom,19,63,0,0,8,17
thalassocrat,kingdom,19,64,0,0,8,17
thalassocrat,kingdom,19,65,0,0,8,17
thalassocrat,kingdom,19,66,0,0,8,17
thalassocrat,kingdom,19,67,0,0,8,17
thalassocrat,kingdom,19,68,0,0,8,17
thalassocrat,kingdom,19,69,0,0,8,17
thalassocrat,kingdom,19,70,0,0,8,17
thalassocrat,kingdom,19,71,0,0,9,17
thalassocrat,kingdom,19,72,0,0,9,17
thalassocrat,kingdom,19,73,0,0,9,17
thalassocrat,kingdom,19,74,0,0,9,17
thalassocrat,kingdom,19,75,0,0,9,17
thalassocrat,kingdom,19,76,0,0,9,17
thalassocrat,kingdom,19,77,0,0,9,17
thalassocrat,kingdom,19,78,0,0,9,17
thalassocrat,kingdom,19,79,0,0,9,17
thalassocrat,kingdom,19,80,0,0,9,17
thalassocrat,kingdom,19,81,0,0,9,17
thalassocrat,kingdom,19,82,0,0,9,17
thalassocrat,kingdom,19,83,0,0,9,17
thalassocrat,kingdom,19,84,0,0,9,17
thalassocrat,kingdom,19,85,0,0,9,17
thalassocrat,kingdom,19,86,0,0,9,17
thalassocrat,kingdom,19,87,0,0,9,17
thalassocrat,kingdom,19,88,0,0,9,17
thalassocrat,kingdom,19,89,0,0,9,17
thalassocrat,kingdom,19,90,0,0,9,17
thalassocrat,kingdom,19,91,0,0,9,17
thalassocrat,kingdom,19,92,0,0,9,17
thalassocrat,kingdom,19,93,0,0,9,17
thalassocrat,kingdom,19,94,0,0,9,17
thalassocrat,kingdom,19,95,0,0,9,17
thalassocrat,kingdom,19,96,0,0,9,17
thalassocrat,kingdom,19,97,0,0,9,17
thalassocrat,kingdom,19,98,0,0,9,17
thalassocrat,kingdom,19,99,0,0,9,17
thalassocrat,kingdom,19,100,0,0,9,17
thalassocrat,kingdom,42,1,0,0,2,17
thalassocrat,kingdom,42,2,0,0,3,17
thalassocrat,kingdom,42,3,0,0,3,17
thalassocrat,kingdom,42,4,0,0,3,17
thalassocrat,kingdom,42,5,0,0,4,17
thalassocrat,kingdom,42,6,0,0,4,17
thalassocrat,kingdom,42,7,0,0,4,17
thalassocrat,kingdom,42,8,0,0,4,17
thalassocrat,kingdom,42,9,0,0,4,17
thalassocrat,kingdom,42,10,0,0,4,17
thalassocrat,kingdom,42,11,0,0,4,17
thalassocrat,kingdom,42,12,0,0,4,17
thalassocrat,kingdom,42,13,0,0,4,17
thalassocrat,kingdom,42,14,0,0,5,17
thalassocrat,kingdom,42,15,0,0,6,17
thalassocrat,kingdom,42,16,0,0,6,17
thalassocrat,kingdom,42,17,0,0,6,17
thalassocrat,kingdom,42,18,0,0,6,17
thalassocrat,kingdom,42,19,0,0,6,17
thalassocrat,kingdom,42,20,0,0,6,17
thalassocrat,kingdom,42,21,0,0,6,17
thalassocrat,kingdom,42,22,0,0,6,17
thalassocrat,kingdom,42,23,0,0,6,17
thalassocrat,kingdom,42,24,0,0,7,17
thalassocrat,kingdom,42,25,0,0,7,17
thalassocrat,kingdom,42,26,0,0,7,17
thalassocrat,kingdom,42,27,0,0,7,17
thalassocrat,kingdom,42,28,0,0,7,17
thalassocrat,kingdom,42,29,0,0,7,17
thalassocrat,kingdom,42,30,0,0,7,17
thalassocrat,kingdom,42,31,0,0,7,17
thalassocrat,kingdom,42,32,0,0,7,17
thalassocrat,kingdom,42,33,0,0,7,17
thalassocrat,kingdom,42,34,0,0,7,17
thalassocrat,kingdom,42,35,0,0,8,17
thalassocrat,kingdom,42,36,0,0,8,17
thalassocrat,kingdom,42,37,0,0,8,17
thalassocrat,kingdom,42,38,0,0,8,17
thalassocrat,kingdom,42,39,0,0,8,17
thalassocrat,kingdom,42,40,0,0,8,17
thalassocrat,kingdom,42,41,0,0,8,17
thalassocrat,kingdom,42,42,0,0,8,17
thalassocrat,kingdom,42,43,0,0,8,17
thalassocrat,kingdom,42,44,0,0,8,17
thalassocrat,kingdom,42,45,0,0,8,16
thalassocrat,kingdom,42,46,0,0,8,16
thalassocrat,kingdom,42,47,0,0,8,16
thalassocrat,kingdom,42,48,0,0,8,16
thalassocrat,kingdom,42,49,0,0,8,16
thalassocrat,kingdom,42,50,0,0,8,16
thalassocrat,kingdom,42,51,0,0,8,16
thalassocrat,kingdom,42,52,0,0,8,16
thalassocrat,kingdom,42,53,0,0,8,16
thalassocrat,kingdom,42,54,0,0,8,16
thalassocrat,kingdom,42,55,0,0,8,16
thalassocrat,kingdom,42,56,0,0,8,16
thalassocrat,kingdom,42,57,0,0,8,16
thalassocrat,kingdom,42,58,0,0,8,16
thalassocrat,kingdom,42,59,0,0,8,16
thalassocrat,kingdom,42,60,0,0,8,16
thalassocrat,kingdom,42,61,0,0,8,16
thalassocrat,kingdom,42,62,0,0,8,16
thalassocrat,kingdom,42,63,0,0,8,16
thalassocrat,kingdom,42,64,0,0,8,16
thalassocrat,kingdom,42,65,0,0,8,16
thalassocrat,kingdom,42,66,0,0,8,16
thalassocrat,kingdom,42,67,0,0,8,16
